time_stamp,filtered_speed_kph,filtered_speed_mps,filtered_accel_mph2,filter_mode,target_distance_m,target_speed_mps,target_context,rule_dist_1,rule_speed_1,rule_context_1,rule_dist_2,rule_speed_2,rule_context_2,rule_dist_3,rule_speed_3,rule_context_3,rule_dist_4,rule_speed_4,rule_context_4,rule_dist_5,rule_speed_5,rule_context_5,rule_dist_6,rule_speed_6,rule_context_6,rule_dist_7,rule_speed_7,rule_context_7,rule_dist_8,rule_speed_8,rule_context_8,rule_dist_9,rule_speed_9,rule_context_9,rule_dist_10,rule_speed_10,rule_context_10,rule_dist_11,rule_speed_11,rule_context_11,rule_dist_12,rule_speed_12,rule_context_12,rule_dist_13,rule_speed_13,rule_context_13,rule_dist_14,rule_speed_14,rule_context_14,rule_dist_15,rule_speed_15,rule_context_15,rule_dist_16,rule_speed_16,rule_context_16,rule_dist_17,rule_speed_17,rule_context_17,rule_dist_18,rule_speed_18,rule_context_18,rule_dist_19,rule_speed_19,rule_context_19,rule_dist_20,rule_speed_20,rule_context_20,rule_dist_21,rule_speed_21,rule_context_21,rule_dist_22,rule_speed_22,rule_context_22,rule_dist_23,rule_speed_23,rule_context_23,rule_dist_24,rule_speed_24,rule_context_24,rule_dist_25,rule_speed_25,rule_context_25,rule_dist_26,rule_speed_26,rule_context_26,rule_dist_27,rule_speed_27,rule_context_27,rule_dist_28,rule_speed_28,rule_context_28,rule_dist_29,rule_speed_29,rule_context_29,rule_dist_30,rule_speed_30,rule_context_30
1752570470.768089,3.203,0.890,-0.656,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.778177,3.179,0.883,-0.640,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.788233,3.157,0.877,-0.624,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.798297,3.135,0.871,-0.608,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.808363,3.113,0.865,-0.595,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.818577,3.092,0.859,-0.585,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.828653,3.071,0.853,-0.576,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.838718,3.050,0.847,-0.569,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.848809,3.030,0.842,-0.562,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.858880,3.010,0.836,-0.556,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.868948,2.990,0.830,-0.550,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.879017,2.970,0.825,-0.545,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.889078,2.950,0.820,-0.540,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.899189,2.931,0.814,-0.535,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.909248,2.912,0.809,-0.530,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.919315,2.893,0.803,-0.525,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.929377,2.874,0.798,-0.521,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.939466,2.855,0.793,-0.516,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.949524,2.836,0.788,-0.512,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.959597,2.818,0.783,-0.507,rate_limiter,10.101,0.194,CarFollow,0.000,2.897,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.969656,2.800,0.778,-0.491,rate_limiter,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.979680,2.783,0.773,-0.482,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.989760,2.765,0.768,-0.473,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570470.999838,2.748,0.763,-0.464,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.009886,2.732,0.759,-0.455,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.019947,2.715,0.754,-0.446,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.030013,2.699,0.750,-0.437,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.040152,2.684,0.745,-0.429,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.050217,2.668,0.741,-0.420,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.060366,2.653,0.737,-0.411,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.070433,2.638,0.733,-0.403,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.080512,2.624,0.729,-0.394,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.090586,2.610,0.725,-0.386,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.100658,2.596,0.721,-0.377,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.110718,2.582,0.717,-0.369,stopper,8.307,0.000,CarFollow,8.307,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.120780,2.569,0.714,-0.361,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.130844,2.556,0.710,-0.353,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.140877,2.543,0.707,-0.346,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.150936,2.531,0.703,-0.339,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.161005,2.519,0.700,-0.331,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.171075,2.507,0.696,-0.324,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.181140,2.495,0.693,-0.317,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.191560,2.484,0.690,-0.310,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.201646,2.473,0.687,-0.303,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.211756,2.462,0.684,-0.295,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.221859,2.451,0.681,-0.288,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.231879,2.441,0.678,-0.282,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.241937,2.431,0.675,-0.275,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.252001,2.421,0.672,-0.268,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.262067,2.411,0.670,-0.261,stopper,9.069,0.000,BlockedLane,9.069,0.000,BlockedLane,0.949,1.710,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.272138,2.402,0.667,-0.254,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.282204,2.393,0.665,-0.247,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.292264,2.384,0.662,-0.240,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.302388,2.375,0.660,-0.234,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.312453,2.367,0.658,-0.227,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.322506,2.359,0.655,-0.220,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.332572,2.351,0.653,-0.213,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.342638,2.344,0.651,-0.207,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.352715,2.336,0.649,-0.200,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.362786,2.329,0.647,-0.194,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.372847,2.322,0.645,-0.187,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.382880,2.315,0.643,-0.181,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.392943,2.309,0.641,-0.175,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.403008,2.303,0.640,-0.168,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.413071,2.297,0.638,-0.162,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.423130,2.291,0.636,-0.156,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.433190,2.286,0.635,-0.149,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.443253,2.280,0.633,-0.143,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.453322,2.275,0.632,-0.137,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.463392,2.270,0.631,-0.131,stopper,8.805,0.000,CarFollow,9.313,0.000,BlockedLane,8.805,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.473453,2.266,0.629,-0.125,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.483520,2.261,0.628,-0.119,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.493580,2.257,0.627,-0.113,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.503838,2.253,0.626,-0.107,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.513880,2.249,0.625,-0.102,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.523972,2.246,0.624,-0.096,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.534039,2.242,0.623,-0.090,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.544105,2.239,0.622,-0.084,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.554203,2.236,0.621,-0.079,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.564286,2.233,0.620,-0.073,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.574311,2.231,0.620,-0.068,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.584377,2.228,0.619,-0.062,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.594440,2.226,0.618,-0.057,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.604506,2.224,0.618,-0.051,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.614564,2.223,0.617,-0.046,stopper,8.805,0.000,CarFollow,9.387,0.000,BlockedLane,8.605,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.624630,2.221,0.617,-0.041,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.634709,2.220,0.617,-0.035,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.644775,2.218,0.616,-0.030,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.654912,2.217,0.616,-0.025,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
