time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1752570369.114284,53.501,24.320,4.550
1752570369.131405,53.522,24.320,4.550
1752570369.133065,53.524,24.320,4.550
1752570369.152826,53.549,24.320,4.443
1752570369.152826,53.549,24.320,4.443
1752570369.172919,53.573,24.320,4.443
1752570369.172919,53.573,24.320,4.443
1752570369.192819,53.597,24.320,4.443
1752570369.192819,53.597,24.320,4.443
1752570369.213026,53.621,24.320,4.443
1752570369.223173,53.634,24.319,4.332
1752570369.232220,53.644,24.319,4.315
1752570369.236421,53.649,24.319,4.315
1752570369.253091,53.669,24.319,4.315
1752570369.253091,53.669,24.319,4.315
1752570369.272887,53.692,24.319,4.315
1752570369.272887,53.692,24.319,4.315
1752570369.292663,53.716,24.318,4.315
1752570369.304084,53.729,24.318,4.235
1752570369.313602,53.740,24.318,4.186
1752570369.313602,53.740,24.318,4.186
1752570369.333268,53.763,24.317,4.186
1752570369.341935,53.773,24.317,4.186
1752570369.352586,53.785,24.317,4.186
1752570369.364564,53.799,24.317,4.065
1752570369.372753,53.808,24.316,4.065
1752570369.379695,53.816,24.316,4.065
1752570369.392804,53.831,24.316,4.065
1752570369.392804,53.831,24.316,4.065
1752570369.412593,53.853,24.315,4.065
1752570369.419797,53.861,24.315,4.065
1752570369.433926,53.877,24.315,4.065
1752570369.447202,53.891,24.314,3.969
1752570369.453256,53.898,24.314,3.908
1752570369.453256,53.898,24.314,3.908
1752570369.473168,53.920,24.313,3.908
1752570369.473168,53.920,24.313,3.908
1752570369.491615,53.940,24.313,3.908
1752570369.491615,53.940,24.313,3.908
1752570369.512725,53.963,24.312,3.908
1752570369.523856,53.975,24.312,3.748
1752570369.531724,53.984,24.311,3.748
1752570369.531724,53.984,24.311,3.748
1752570369.551331,54.004,24.310,3.748
1752570369.551331,54.004,24.310,3.748
1752570369.573339,54.028,24.310,3.748
1752570369.573339,54.028,24.310,3.748
1752570369.592344,54.048,24.309,3.748
1752570369.606914,54.063,24.308,3.670
1752570369.610907,54.067,24.308,3.618
1752570369.610907,54.067,24.308,3.618
1752570369.632469,54.089,24.307,3.618
1752570369.632469,54.089,24.307,3.618
1752570369.651124,54.108,24.306,3.618
1752570369.651124,54.108,24.306,3.618
1752570369.672168,54.130,24.306,3.618
1752570369.672168,54.130,24.306,3.618
1752570369.693456,54.151,24.305,3.484
1752570369.693456,54.151,24.305,3.484
1752570369.711938,54.170,24.304,3.484
1752570369.711938,54.170,24.304,3.484
1752570369.733100,54.191,24.303,3.484
1752570369.733100,54.191,24.303,3.484
1752570369.751209,54.208,24.302,3.484
1752570369.765270,54.222,24.302,3.343
1752570369.770666,54.227,24.301,3.343
1752570369.770666,54.227,24.301,3.343
1752570369.790217,54.246,24.301,3.343
1752570369.790217,54.246,24.301,3.343
1752570369.811319,54.267,24.300,3.343
1752570369.811319,54.267,24.300,3.343
1752570369.832364,54.287,24.299,3.210
1752570369.832364,54.287,24.299,3.210
1752570369.856832,54.310,24.298,3.210
1752570369.856832,54.310,24.298,3.210
1752570369.870205,54.322,24.297,3.210
1752570369.888302,54.339,24.296,3.210
1752570369.890299,54.341,24.296,3.210
1752570369.908059,54.357,24.295,3.210
1752570369.914115,54.363,24.295,3.069
1752570369.928153,54.376,24.294,3.069
1752570369.930496,54.378,24.294,3.069
1752570369.948586,54.394,24.293,3.069
1752570369.950323,54.396,24.293,3.069
1752570369.968230,54.412,24.293,3.069
1752570369.978021,54.420,24.292,3.069
1752570369.987971,54.429,24.292,3.069
1752570369.991294,54.432,24.292,3.069
1752570370.008304,54.447,24.291,2.942
1752570370.009877,54.448,24.291,2.942
1752570370.028229,54.464,24.290,2.942
1752570370.030306,54.466,24.290,2.942
1752570370.048477,54.481,24.289,2.942
1752570370.057915,54.489,24.289,2.942
1752570370.069082,54.499,24.288,2.910
1752570370.071819,54.501,24.288,2.816
1752570370.071819,54.501,24.288,2.816
1752570370.091232,54.517,24.287,2.816
1752570370.091232,54.517,24.287,2.816
1752570370.111252,54.533,24.286,2.816
1752570370.111252,54.533,24.286,2.816
1752570370.134741,54.552,24.285,2.707
1752570370.134741,54.552,24.285,2.707
1752570370.152256,54.566,24.284,2.707
1752570370.168016,54.578,24.284,2.707
1752570370.170767,54.580,24.283,2.707
1752570370.188245,54.594,24.283,2.707
1752570370.191731,54.597,24.283,2.707
1752570370.210770,54.611,24.282,2.707
1752570370.214839,54.614,24.282,2.591
1752570370.227977,54.624,24.281,2.591
1752570370.232714,54.627,24.281,2.591
1752570370.248194,54.638,24.280,2.591
1752570370.252143,54.641,24.280,2.591
1752570370.271363,54.655,24.279,2.591
1752570370.271827,54.655,24.279,2.591
1752570370.291247,54.669,24.278,2.562
1752570370.292373,54.670,24.278,2.489
1752570370.311159,54.683,24.277,2.489
1752570370.311503,54.683,24.277,2.489
1752570370.330382,54.696,24.277,2.489
1752570370.330382,54.696,24.277,2.489
1752570370.350104,54.709,24.276,2.489
1752570370.350104,54.709,24.276,2.489
1752570370.370788,54.723,24.275,2.489
1752570370.370788,54.723,24.275,2.489
1752570370.391558,54.736,24.274,2.434
1752570370.392379,54.736,24.274,2.413
1752570370.411572,54.749,24.273,2.413
1752570370.415637,54.751,24.273,2.413
1752570370.432192,54.761,24.273,2.413
1752570370.432487,54.761,24.273,2.413
1752570370.451928,54.773,24.272,2.402
1752570370.457434,54.776,24.272,2.331
1752570370.470254,54.784,24.271,2.331
1752570370.470254,54.784,24.271,2.331
1752570370.490642,54.796,24.270,2.331
1752570370.490642,54.796,24.270,2.331
1752570370.510271,54.807,24.270,2.331
1752570370.517657,54.811,24.269,2.331
1752570370.530199,54.818,24.269,2.331
1752570370.535874,54.821,24.269,2.251
1752570370.550149,54.829,24.268,2.251
1752570370.557642,54.833,24.268,2.251
1752570370.569904,54.839,24.268,2.251
1752570370.569904,54.839,24.268,2.251
1752570370.590844,54.850,24.267,2.190
1752570370.597573,54.853,24.267,2.190
1752570370.610185,54.860,24.266,2.190
1752570370.610185,54.860,24.266,2.190
1752570370.630668,54.870,24.266,2.190
1752570370.630668,54.870,24.266,2.190
1752570370.650265,54.879,24.265,2.190
1752570370.650265,54.879,24.265,2.190
1752570370.670257,54.888,24.264,2.190
1752570370.678813,54.892,24.264,2.134
1752570370.690248,54.897,24.264,2.134
1752570370.690248,54.897,24.264,2.134
1752570370.710582,54.906,24.263,2.134
1752570370.710582,54.906,24.263,2.134
1752570370.730546,54.914,24.263,2.134
1752570370.730546,54.914,24.263,2.134
1752570370.751977,54.923,24.262,2.134
1752570370.751977,54.923,24.262,2.134
1752570370.770180,54.930,24.262,2.085
1752570370.770180,54.930,24.262,2.085
1752570370.790477,54.938,24.261,2.085
1752570370.797524,54.941,24.261,2.085
1752570370.810095,54.946,24.261,2.085
1752570370.810095,54.946,24.261,2.085
1752570370.834839,54.955,24.260,2.049
1752570370.837382,54.956,24.260,2.044
1752570370.849755,54.960,24.260,2.044
1752570370.849755,54.960,24.260,2.044
1752570370.871066,54.967,24.259,2.044
1752570370.877425,54.969,24.259,2.044
1752570370.890087,54.973,24.259,2.044
1752570370.890087,54.973,24.259,2.044
1752570370.910259,54.980,24.258,2.044
1752570370.919780,54.983,24.258,2.009
1752570370.930150,54.986,24.258,2.009
1752570370.930150,54.986,24.258,2.009
1752570370.950318,54.992,24.257,2.009
1752570370.950318,54.992,24.257,2.009
1752570370.970350,54.998,24.257,2.009
1752570370.983730,55.002,24.257,1.985
1752570370.990381,55.004,24.257,1.985
1752570370.990381,55.004,24.257,1.985
1752570371.010382,55.009,24.256,1.985
1752570371.027436,55.013,24.256,1.985
1752570371.030650,55.014,24.256,1.985
1752570371.047383,55.018,24.256,1.985
1752570371.050896,55.019,24.256,1.985
1752570371.062759,55.022,24.255,1.966
1752570371.070573,55.024,24.255,1.966
1752570371.070573,55.024,24.255,1.966
1752570371.090902,55.028,24.255,1.966
1752570371.090902,55.028,24.255,1.966
1752570371.110579,55.033,24.255,1.966
1752570371.110579,55.033,24.255,1.966
1752570371.131044,55.037,24.254,1.966
1752570371.147554,55.040,24.254,1.956
1752570371.154002,55.042,24.254,1.956
1752570371.167732,55.044,24.254,1.956
1752570371.171114,55.045,24.254,1.956
1752570371.187274,55.048,24.254,1.956
1752570371.197222,55.050,24.253,1.956
1752570371.207659,55.051,24.253,1.956
1752570371.210701,55.052,24.253,1.956
1752570371.227553,55.055,24.253,1.950
1752570371.237587,55.056,24.253,1.950
1752570371.247215,55.058,24.253,1.950
1752570371.253739,55.059,24.253,1.950
1752570371.267544,55.061,24.253,1.950
1752570371.277097,55.062,24.252,1.950
1752570371.287239,55.064,24.252,1.950
1752570371.290789,55.064,24.252,1.950
1752570371.307258,55.067,24.252,1.958
1752570371.311080,55.067,24.252,1.958
1752570371.327519,55.070,24.252,1.958
1752570371.331047,55.070,24.252,1.958
1752570371.347152,55.072,24.252,1.958
1752570371.351372,55.073,24.252,1.958
1752570371.367264,55.075,24.252,1.961
1752570371.374095,55.075,24.252,1.970
1752570371.388204,55.077,24.251,1.970
1752570371.393006,55.077,24.251,1.970
1752570371.407336,55.079,24.251,1.970
1752570371.410964,55.079,24.251,1.970
1752570371.428617,55.081,24.251,1.970
1752570371.431002,55.081,24.251,1.970
1752570371.447101,55.083,24.251,1.982
1752570371.450084,55.083,24.251,1.982
1752570371.467788,55.085,24.251,1.982
1752570371.470270,55.085,24.251,1.982
1752570371.490238,55.087,24.251,1.982
1752570371.490298,55.087,24.251,1.982
1752570371.510412,55.089,24.251,1.982
1752570371.520266,55.089,24.251,1.984
1752570371.530473,55.090,24.251,1.996
1752570371.530473,55.090,24.251,1.996
1752570371.550668,55.092,24.250,1.996
1752570371.550668,55.092,24.250,1.996
1752570371.570417,55.093,24.250,1.996
1752570371.570417,55.093,24.250,1.996
1752570371.590004,55.095,24.250,1.996
1752570371.590004,55.095,24.250,1.996
1752570371.610227,55.096,24.250,2.006
1752570371.610227,55.096,24.250,2.006
1752570371.631316,55.097,24.250,2.006
1752570371.631316,55.097,24.250,2.006
1752570371.650272,55.099,24.250,2.006
1752570371.650272,55.099,24.250,2.006
1752570371.670537,55.100,24.250,2.006
1752570371.670537,55.100,24.250,2.006
1752570371.691858,55.101,24.250,2.013
1752570371.692807,55.101,24.250,2.021
1752570371.710291,55.102,24.250,2.021
1752570371.710291,55.102,24.250,2.021
1752570371.730967,55.104,24.250,2.021
1752570371.730967,55.104,24.250,2.021
1752570371.750671,55.105,24.249,2.021
1752570371.750671,55.105,24.249,2.021
1752570371.770140,55.106,24.249,2.035
1752570371.770140,55.106,24.249,2.035
1752570371.792487,55.107,24.249,2.035
1752570371.792487,55.107,24.249,2.035
1752570371.809830,55.108,24.249,2.035
1752570371.809830,55.108,24.249,2.035
1752570371.830584,55.109,24.249,2.045
1752570371.830584,55.109,24.249,2.045
1752570371.850015,55.110,24.249,2.045
1752570371.850015,55.110,24.249,2.045
1752570371.870172,55.111,24.249,2.045
1752570371.870172,55.111,24.249,2.045
1752570371.890266,55.112,24.249,2.045
1752570371.890266,55.112,24.249,2.045
1752570371.910393,55.113,24.249,2.056
1752570371.910393,55.113,24.249,2.056
1752570371.930542,55.113,24.249,2.056
1752570371.930542,55.113,24.249,2.056
1752570371.950528,55.114,24.249,2.056
1752570371.950528,55.114,24.249,2.056
1752570371.970168,55.115,24.249,2.056
1752570371.970168,55.115,24.249,2.056
1752570371.990575,55.116,24.249,2.071
1752570371.990575,55.116,24.249,2.071
1752570372.010632,55.117,24.249,2.071
1752570372.010632,55.117,24.249,2.071
1752570372.031358,55.118,24.249,2.071
1752570372.031358,55.118,24.249,2.071
1752570372.052573,55.118,24.249,2.071
1752570372.057415,55.119,24.249,2.071
1752570372.075528,55.119,24.248,2.075
1752570372.076848,55.119,24.248,2.084
1752570372.090880,55.120,24.248,2.084
1752570372.090880,55.120,24.248,2.084
1752570372.110491,55.120,24.248,2.084
1752570372.110491,55.120,24.248,2.084
1752570372.134923,55.121,24.248,2.087
1752570372.137890,55.121,24.248,2.093
1752570372.150507,55.122,24.248,2.093
1752570372.150507,55.122,24.248,2.093
1752570372.172173,55.123,24.248,2.093
1752570372.172173,55.123,24.248,2.093
1752570372.190346,55.123,24.248,2.093
1752570372.190346,55.123,24.248,2.093
1752570372.212436,55.124,24.248,2.106
1752570372.212436,55.124,24.248,2.106
1752570372.230763,55.125,24.248,2.106
1752570372.230763,55.125,24.248,2.106
1752570372.250956,55.125,24.248,2.106
1752570372.250956,55.125,24.248,2.106
1752570372.270942,55.126,24.248,2.106
1752570372.270942,55.126,24.248,2.106
1752570372.291169,55.127,24.248,2.121
1752570372.306878,55.127,24.248,2.121
1752570372.312626,55.127,24.248,2.121
1752570372.312626,55.127,24.248,2.121
1752570372.330850,55.128,24.248,2.121
1752570372.347273,55.128,24.248,2.121
1752570372.351967,55.128,24.248,2.121
1752570372.366963,55.129,24.248,2.121
1752570372.370556,55.129,24.248,2.121
1752570372.386913,55.129,24.248,2.121
1752570372.391011,55.129,24.248,2.130
1752570372.407170,55.130,24.248,2.130
1752570372.411159,55.130,24.248,2.130
1752570372.427535,55.130,24.248,2.130
1752570372.430901,55.130,24.248,2.130
1752570372.447318,55.131,24.248,2.130
1752570372.455030,55.131,24.248,2.143
1752570372.468073,55.131,24.248,2.143
1752570372.472008,55.131,24.248,2.143
1752570372.487499,55.132,24.248,2.143
1752570372.491713,55.132,24.248,2.143
1752570372.507965,55.132,24.248,2.143
1752570372.512713,55.132,24.248,2.143
1752570372.527311,55.133,24.248,2.143
1752570372.530779,55.133,24.248,2.157
1752570372.546983,55.133,24.247,2.157
1752570372.550900,55.133,24.247,2.157
1752570372.567055,55.134,24.247,2.157
1752570372.571610,55.134,24.247,2.157
1752570372.587224,55.134,24.247,2.157
1752570372.594905,55.135,24.247,2.168
1752570372.607278,55.135,24.247,2.168
1752570372.611181,55.135,24.247,2.168
1752570372.628889,55.135,24.247,2.168
1752570372.630879,55.136,24.247,2.168
1752570372.646976,55.136,24.247,2.168
1752570372.650712,55.136,24.247,2.168
1752570372.667305,55.136,24.247,2.168
1752570372.678574,55.137,24.247,2.180
1752570372.687075,55.137,24.247,2.180
1752570372.690504,55.137,24.247,2.180
1752570372.707356,55.137,24.247,2.180
1752570372.712306,55.137,24.247,2.180
1752570372.727160,55.138,24.247,2.180
1752570372.731984,55.138,24.247,2.180
1752570372.750114,55.138,24.247,2.180
1752570372.754931,55.138,24.247,2.192
1752570372.769904,55.139,24.247,2.192
1752570372.769904,55.139,24.247,2.192
1752570372.790031,55.139,24.247,2.192
1752570372.790031,55.139,24.247,2.192
1752570372.809975,55.139,24.247,2.192
1752570372.809975,55.139,24.247,2.192
1752570372.831028,55.140,24.247,2.192
1752570372.839350,55.140,24.247,2.204
1752570372.850281,55.140,24.247,2.206
1752570372.850281,55.140,24.247,2.206
1752570372.871074,55.140,24.247,2.206
1752570372.872900,55.140,24.247,2.206
1752570372.889978,55.141,24.247,2.206
1752570372.889978,55.141,24.247,2.206
1752570372.909835,55.141,24.247,2.206
1752570372.918623,55.141,24.247,2.218
1752570372.930357,55.141,24.247,2.218
1752570372.930357,55.141,24.247,2.218
1752570372.950464,55.142,24.247,2.218
1752570372.950464,55.142,24.247,2.218
1752570372.970764,55.142,24.247,2.218
1752570372.970764,55.142,24.247,2.218
1752570372.991532,55.142,24.247,2.230
1752570372.991532,55.142,24.247,2.230
1752570373.011538,55.143,24.247,2.230
1752570373.011538,55.143,24.247,2.230
1752570373.030810,55.143,24.247,2.230
1752570373.030810,55.143,24.247,2.230
1752570373.050651,55.143,24.247,2.230
1752570373.054601,55.144,24.247,2.243
1752570373.070399,55.144,24.247,2.243
1752570373.070399,55.144,24.247,2.243
1752570373.090741,55.144,24.247,2.243
1752570373.090741,55.144,24.247,2.243
1752570373.110349,55.144,24.247,2.243
1752570373.110349,55.144,24.247,2.243
1752570373.132568,55.145,24.247,2.243
1752570373.142831,55.145,24.247,2.255
1752570373.149950,55.145,24.247,2.255
1752570373.149950,55.145,24.247,2.255
1752570373.170030,55.146,24.247,2.255
1752570373.170030,55.146,24.247,2.255
1752570373.189972,55.146,24.247,2.255
1752570373.189972,55.146,24.247,2.255
1752570373.210201,55.146,24.247,2.255
1752570373.221615,55.146,24.247,2.267
1752570373.230275,55.147,24.247,2.267
1752570373.230275,55.147,24.247,2.267
1752570373.250055,55.147,24.247,2.267
1752570373.250055,55.147,24.247,2.267
1752570373.271153,55.147,24.247,2.267
1752570373.271153,55.147,24.247,2.267
1752570373.290508,55.148,24.247,2.267
1752570373.303656,55.148,24.247,2.279
1752570373.310018,55.148,24.247,2.279
1752570373.310018,55.148,24.247,2.279
1752570373.330311,55.148,24.246,2.279
1752570373.330311,55.148,24.246,2.279
1752570373.350084,55.149,24.246,2.279
1752570373.367671,55.149,24.246,2.288
1752570373.371516,55.149,24.246,2.293
1752570373.388517,55.149,24.246,2.293
1752570373.390778,55.149,24.246,2.293
1752570373.407062,55.150,24.246,2.293
1752570373.410062,55.150,24.246,2.293
1752570373.427079,55.150,24.246,2.293
1752570373.437270,55.150,24.246,2.305
1752570373.445930,55.150,24.246,2.305
1752570373.450233,55.150,24.246,2.305
1752570373.467139,55.151,24.246,2.305
1752570373.470013,55.151,24.246,2.305
1752570373.487511,55.151,24.246,2.305
1752570373.490918,55.151,24.246,2.305
1752570373.508454,55.151,24.246,2.305
1752570373.513359,55.152,24.246,2.305
1752570373.527331,55.152,24.246,2.305
1752570373.531159,55.152,24.246,2.305
1752570373.547788,55.152,24.246,2.317
1752570373.551354,55.152,24.246,2.317
1752570373.566463,55.152,24.246,2.317
1752570373.569970,55.152,24.246,2.317
1752570373.586239,55.152,24.246,2.317
1752570373.590020,55.152,24.246,2.317
1752570373.609736,55.153,24.246,2.327
1752570373.613296,55.153,24.246,2.331
1752570373.627554,55.153,24.246,2.331
1752570373.630373,55.153,24.246,2.331
1752570373.646218,55.153,24.246,2.331
1752570373.650606,55.153,24.246,2.331
1752570373.665798,55.153,24.246,2.331
1752570373.670117,55.153,24.246,2.331
1752570373.686743,55.153,24.246,2.344
1752570373.690404,55.153,24.246,2.344
1752570373.707129,55.154,24.246,2.344
1752570373.710016,55.154,24.246,2.344
1752570373.726073,55.154,24.246,2.344
1752570373.736528,55.154,24.246,2.344
1752570373.750684,55.154,24.246,2.344
1752570373.752395,55.154,24.246,2.344
1752570373.769644,55.154,24.246,2.345
1752570373.779226,55.154,24.246,2.358
1752570373.790745,55.154,24.246,2.358
1752570373.791293,55.154,24.246,2.358
1752570373.807025,55.154,24.246,2.358
1752570373.811177,55.154,24.246,2.358
1752570373.830700,55.155,24.246,2.360
1752570373.832739,55.155,24.246,2.369
1752570373.846486,55.155,24.246,2.369
1752570373.851212,55.155,24.246,2.369
1752570373.865831,55.155,24.246,2.369
1752570373.872019,55.155,24.246,2.369
