time_stamp,data_value
1752570379.371251,3.462386
1752570379.391936,3.493862
1752570379.392993,3.493862
1752570379.411545,3.525338
1752570379.415278,3.525338
1752570379.431671,3.556815
1752570379.433918,3.556815
1752570379.451943,3.556815
1752570379.470697,3.556815
1752570379.490518,3.588291
1752570379.512725,3.619767
1752570379.514030,3.619767
1752570379.530763,3.619767
1752570379.550791,3.651243
1752570379.570445,3.682719
1752570379.590955,3.682719
1752570379.611037,3.714196
1752570379.630633,3.714196
1752570379.651028,3.745672
1752570379.651991,3.745672
1752570379.671392,3.745672
1752570379.690657,3.777148
1752570379.710961,3.808625
1752570379.730381,3.808625
1752570379.750456,3.808625
1752570379.771447,3.808625
1752570379.790641,3.840101
1752570379.811063,3.840101
1752570379.830231,3.840101
1752570379.850852,3.840101
1752570379.871053,3.871577
1752570379.894238,3.903053
1752570379.896331,3.903053
1752570379.915373,3.903053
1752570379.920895,3.903053
1752570379.935173,3.934530
1752570379.951218,3.934530
1752570379.970545,3.934530
1752570379.990835,3.966006
1752570380.011415,3.966006
1752570380.030400,3.997482
1752570380.054911,3.997482
1752570380.071165,3.997482
1752570380.090737,4.028958
1752570380.110778,4.060434
1752570380.111164,4.060434
1752570380.130631,4.060434
1752570380.151133,4.060434
